cliente_id,idade,genero,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,regiao
CLI-00295,55,Feminino,34,Premium,96.58,21,114,5,1.1,1.4,3.9,Sudeste
CLI-00296,29,Feminino,22,Familia,22.09,35,30,1,1.8,1.3,3.5,Leste
CLI-00297,32,Feminino,3,Familia,50.27,17,15,1,2.8,2.1,3.7,Norte
CLI-00298,28,Masculino,1,Familia,45.39,25,75,3,1.9,3.3,1.1,Leste
CLI-00299,57,Feminino,10,Basico,40.34,32,113,4,3.4,4.3,2.6,Oeste
CLI-00300,36,Feminino,44,Premium,24.58,25,71,2,2.9,1.9,4.1,Sul
CLI-00301,45,Feminino,47,Basico,48.73,42,21,3,4.9,1.6,3.4,Oeste
CLI-00302,46,Masculino,53,Familia,38.25,48,5,6,1.9,3.9,4.2,Sul
CLI-00303,61,Masculino,48,Familia,31.92,38,63,2,1.1,1.0,2.2,Oeste
CLI-00304,54,Masculino,9,Familia,55.14,48,103,5,4.1,2.0,3.3,Norte
CLI-00305,37,Masculino,52,Premium,86.48,27,26,4,4.5,1.8,3.1,Oeste
CLI-00306,21,Masculino,32,Basico,63.37,17,80,9,3.6,3.9,3.7,Leste
CLI-00307,23,Feminino,57,Basico,36.35,46,29,6,2.9,1.3,4.8,Sul
CLI-00308,71,Masculino,20,Basico,93.25,17,36,3,3.1,2.1,3.1,Sudeste
CLI-00309,68,Feminino,18,Premium,57.89,12,74,2,1.0,3.1,3.6,Sudeste
CLI-00310,75,Feminino,11,Basico,49.65,6,16,2,4.8,3.7,4.6,Sudeste
CLI-00311,68,Masculino,23,Familia,32.45,7,63,7,1.6,2.8,3.0,Leste
CLI-00312,38,Feminino,3,Premium,78.36,46,45,6,1.8,1.8,1.9,Leste
CLI-00313,74,Feminino,10,Familia,49.19,20,105,8,1.7,2.8,2.4,Norte
CLI-00314,21,Feminino,37,Basico,90.15,29,88,0,3.2,1.0,3.5,Sudeste
CLI-00315,31,Feminino,51,Premium,36.15,26,48,1,1.9,1.7,2.3,Norte
CLI-00316,46,Feminino,45,Familia,84.93,19,105,9,3.7,1.7,4.1,Oeste
CLI-00317,74,Feminino,22,Premium,78.13,22,22,4,3.8,2.6,4.9,Oeste
CLI-00318,62,Masculino,22,Basico,26.15,37,44,9,2.4,3.0,1.6,Sudeste
CLI-00319,49,Feminino,3,Familia,82.12,35,8,4,2.8,3.2,2.7,Sul
CLI-00320,72,Feminino,40,Premium,27.66,48,104,9,3.7,1.9,1.2,Leste
CLI-00321,48,Masculino,14,Familia,48.01,18,85,3,3.4,1.5,1.9,Sul
CLI-00322,58,Masculino,40,Premium,78.08,11,99,7,3.1,2.9,4.1,Norte
CLI-00323,53,Masculino,34,Familia,45.82,50,106,7,4.2,4.8,4.9,Leste
CLI-00324,80,Masculino,58,Premium,62.26,6,9,6,4.7,2.0,4.3,Norte
CLI-00325,45,Masculino,54,Premium,83.05,19,12,0,2.8,3.2,3.2,Leste
CLI-00326,25,Feminino,60,Basico,85.22,5,16,7,4.2,2.5,4.1,Norte
CLI-00327,22,Feminino,17,Familia,73.51,4,102,9,1.2,4.0,2.9,Oeste
CLI-00328,22,Feminino,43,Familia,90.66,41,15,2,4.2,1.2,3.1,Leste
CLI-00329,52,Masculino,34,Familia,43.18,3,66,6,2.6,4.8,2.0,Oeste
CLI-00330,21,Feminino,51,Premium,73.8,42,49,3,1.2,2.7,1.8,Oeste
CLI-00331,20,Feminino,15,Familia,51.23,42,18,4,4.6,3.6,2.6,Sul
CLI-00332,78,Masculino,41,Basico,24.15,50,118,1,1.7,2.0,2.7,Norte
CLI-00333,47,Feminino,9,Familia,67.22,10,113,8,1.2,1.6,2.9,Norte
CLI-00334,60,Feminino,11,Premium,20.97,47,99,1,4.1,3.9,4.2,Sudeste
CLI-00335,27,Feminino,18,Premium,25.73,42,115,9,3.0,3.2,2.1,Leste
CLI-00336,62,Feminino,13,Premium,58.29,4,6,4,3.6,4.4,3.4,Oeste
CLI-00337,75,Feminino,10,Premium,69.28,20,34,4,2.7,3.2,3.4,Sul
CLI-00338,35,Masculino,14,Familia,70.41,48,55,5,2.9,1.3,4.3,Norte
CLI-00339,66,Masculino,28,Premium,32.75,50,89,9,3.4,4.3,4.0,Sudeste
CLI-00340,57,Feminino,31,Familia,47.36,46,18,3,2.8,1.7,2.0,Sul
CLI-00341,74,Masculino,26,Familia,89.33,31,25,1,3.8,2.0,1.2,Oeste
CLI-00342,40,Feminino,54,Basico,25.42,18,56,0,3.8,1.9,3.0,Leste
CLI-00343,59,Feminino,2,Basico,41.3,40,118,4,2.8,4.4,4.9,Norte
CLI-00344,66,Feminino,54,Familia,51.13,26,7,3,2.9,2.7,1.7,Leste
CLI-00345,63,Feminino,5,Premium,54.32,23,67,10,1.6,3.2,4.1,Oeste
CLI-00346,25,Masculino,16,Premium,63.76,15,57,5,3.2,1.0,3.1,Leste
CLI-00347,40,Feminino,24,Familia,45.34,22,62,8,2.6,2.2,1.9,Leste
CLI-00348,37,Masculino,8,Premium,77.24,21,20,7,1.5,3.5,4.3,Sudeste
CLI-00349,35,Feminino,34,Familia,88.09,8,84,0,2.1,4.8,3.1,Oeste
CLI-00350,74,Masculino,17,Basico,24.64,22,50,10,3.0,4.4,5.0,Sul
CLI-00351,30,Feminino,42,Familia,73.21,42,45,2,3.3,3.6,4.2,Leste
CLI-00352,71,Masculino,50,Basico,80.29,49,102,6,3.6,4.1,2.4,Oeste
CLI-00353,55,Masculino,56,Premium,51.07,28,86,5,1.2,4.9,3.7,Norte
CLI-00354,39,Masculino,25,Familia,84.22,25,55,2,2.7,3.0,3.6,Sul
CLI-00355,20,Feminino,6,Premium,72.96,30,105,8,2.1,4.1,4.1,Leste
CLI-00356,54,Feminino,41,Basico,73.2,11,81,5,2.9,4.1,2.2,Norte
CLI-00357,40,Masculino,40,Basico,82.06,18,89,3,1.1,3.2,4.2,Norte
CLI-00358,38,Feminino,47,Premium,32.35,38,69,5,3.8,2.9,3.2,Norte
CLI-00359,78,Feminino,16,Premium,84.24,40,99,6,2.3,2.9,4.1,Norte
CLI-00360,44,Feminino,13,Basico,56.4,39,16,6,4.2,2.7,3.0,Sudeste
CLI-00361,23,Feminino,37,Familia,94.99,23,34,1,4.5,3.1,1.7,Leste
CLI-00362,20,Feminino,28,Familia,61.66,5,89,5,2.2,3.1,3.1,Leste
CLI-00363,56,Masculino,12,Premium,46.84,13,36,2,2.3,1.8,1.7,Sudeste
CLI-00364,22,Masculino,46,Familia,24.51,31,20,1,2.5,3.3,3.6,Norte
CLI-00365,31,Masculino,55,Basico,56.52,10,37,5,2.0,4.5,1.5,Sudeste
CLI-00366,22,Feminino,51,Familia,39.6,3,25,10,1.1,1.5,1.9,Oeste
CLI-00367,45,Feminino,30,Premium,94.75,10,9,0,2.5,1.9,4.4,Norte
CLI-00368,50,Feminino,59,Premium,26.5,17,99,1,4.8,3.5,1.4,Oeste
CLI-00369,67,Feminino,54,Basico,76.67,0,13,4,1.0,2.6,3.2,Sudeste
CLI-00370,45,Feminino,36,Familia,92.87,7,7,2,1.2,3.4,1.3,Oeste
CLI-00371,58,Feminino,14,Basico,85.24,27,32,9,3.9,1.6,3.8,Sul
CLI-00372,44,Feminino,41,Premium,42.0,39,51,9,3.4,3.8,4.9,Leste
CLI-00373,48,Feminino,13,Premium,95.69,47,34,6,3.7,3.4,2.4,Sudeste
CLI-00374,54,Masculino,53,Premium,22.43,41,93,4,3.4,3.2,1.4,Sul
CLI-00375,61,Masculino,38,Premium,91.65,14,101,2,2.6,4.5,3.6,Sudeste
CLI-00376,51,Feminino,9,Basico,51.5,36,45,3,3.7,1.3,1.1,Oeste
CLI-00377,33,Masculino,14,Basico,62.85,32,53,9,3.4,4.1,3.7,Leste
CLI-00378,72,Feminino,16,Basico,62.71,12,42,5,1.1,2.0,4.9,Leste
CLI-00379,64,Masculino,16,Premium,90.34,17,57,5,4.6,3.7,3.7,Norte
CLI-00380,62,Masculino,58,Basico,38.9,3,81,0,4.4,2.3,4.6,Norte
CLI-00381,68,Masculino,7,Premium,81.97,28,25,8,2.9,3.0,2.1,Norte
CLI-00382,79,Feminino,19,Basico,60.97,16,92,7,2.3,3.2,4.9,Sul
CLI-00383,72,Feminino,18,Familia,33.74,35,21,3,4.6,3.2,4.7,Sul
CLI-00384,20,Masculino,45,Premium,29.2,32,108,5,2.5,3.5,1.6,Sul
CLI-00385,31,Feminino,45,Familia,43.04,26,9,7,4.5,3.6,2.1,Sul
CLI-00386,29,Masculino,3,Premium,46.79,37,106,1,4.9,3.5,2.7,Sul
CLI-00387,55,Feminino,34,Premium,84.34,4,77,5,2.0,4.6,3.5,Sul
CLI-00388,52,Feminino,52,Familia,24.81,6,108,0,1.8,1.1,1.3,Leste
CLI-00389,41,Feminino,14,Premium,74.38,3,80,7,2.9,1.1,1.2,Sudeste
CLI-00390,54,Masculino,55,Basico,90.57,23,60,5,3.8,1.5,1.3,Leste
CLI-00391,77,Masculino,2,Familia,59.78,5,28,1,4.6,2.1,4.8,Norte
CLI-00392,58,Feminino,41,Premium,82.73,5,105,4,3.9,1.8,2.1,Norte
CLI-00393,52,Feminino,32,Familia,65.35,47,22,0,2.1,2.5,3.8,Norte
CLI-00394,44,Feminino,9,Familia,38.16,35,49,8,2.2,2.8,4.7,Oeste
CLI-00395,61,Masculino,48,Basico,98.77,15,30,0,2.4,2.8,2.5,Sudeste
CLI-00396,29,Masculino,20,Familia,30.85,37,116,7,4.1,1.8,4.8,Oeste
CLI-00397,40,Masculino,49,Basico,67.68,26,80,1,4.8,4.4,2.6,Sudeste
CLI-00398,69,Feminino,58,Basico,56.07,45,91,5,3.0,1.4,2.6,Oeste
CLI-00399,31,Masculino,42,Basico,23.32,31,24,3,1.4,4.6,3.5,Oeste
CLI-00400,18,Feminino,2,Premium,43.41,39,118,2,1.5,4.0,2.5,Sudeste
CLI-00401,57,Masculino,39,Premium,70.16,22,63,8,2.6,5.0,2.1,Oeste
CLI-00402,58,Masculino,8,Familia,51.65,11,71,6,3.0,4.1,2.5,Norte
CLI-00403,38,Masculino,15,Premium,77.56,18,100,10,4.7,1.3,1.2,Sul
CLI-00404,39,Masculino,56,Familia,41.21,7,58,0,4.7,2.4,3.3,Sudeste
CLI-00405,21,Feminino,22,Familia,74.87,45,100,8,1.4,2.5,1.6,Leste
CLI-00406,20,Feminino,52,Basico,29.15,3,89,3,2.7,3.4,3.8,Norte
CLI-00407,69,Feminino,60,Basico,87.28,10,63,8,4.9,4.7,5.0,Sul
CLI-00408,58,Masculino,8,Familia,33.92,34,38,3,2.5,2.9,2.4,Oeste
CLI-00409,78,Masculino,39,Familia,36.12,13,33,4,1.0,1.1,1.2,Norte
CLI-00410,41,Feminino,59,Familia,46.17,27,73,8,4.5,3.8,2.9,Oeste
CLI-00411,42,Masculino,34,Familia,63.91,25,106,10,3.3,3.6,3.3,Leste
CLI-00412,61,Feminino,14,Familia,43.5,9,21,8,2.8,4.0,4.7,Oeste
CLI-00413,64,Feminino,49,Basico,53.45,14,53,6,1.2,3.3,4.3,Sul
CLI-00414,69,Feminino,45,Familia,35.41,3,78,10,2.1,4.7,4.2,Norte
CLI-00415,32,Masculino,51,Premium,48.66,7,29,6,3.6,4.6,4.8,Norte
CLI-00416,27,Masculino,39,Basico,60.72,42,21,9,4.1,4.5,3.1,Norte
CLI-00417,41,Feminino,21,Familia,50.25,30,91,7,3.7,1.1,3.6,Sudeste
CLI-00418,22,Feminino,51,Basico,60.93,28,71,9,4.8,1.7,2.2,Sudeste
CLI-00419,63,Feminino,33,Familia,26.96,38,95,5,1.8,4.9,3.1,Sudeste
CLI-00420,36,Feminino,38,Basico,29.46,21,69,4,2.9,4.7,2.5,Leste
CLI-00421,19,Feminino,53,Basico,65.86,40,110,10,1.2,1.0,1.7,Norte
CLI-00422,49,Masculino,60,Familia,87.39,12,27,7,4.1,3.0,2.0,Sudeste
CLI-00423,19,Feminino,20,Premium,65.11,17,77,6,1.6,2.6,4.9,Sul
CLI-00424,38,Feminino,47,Basico,26.81,6,87,4,3.8,4.6,1.2,Sudeste
CLI-00425,33,Masculino,8,Familia,45.01,40,92,3,2.6,1.6,1.3,Norte
CLI-00426,79,Feminino,43,Familia,37.04,2,74,2,1.2,4.2,2.6,Sudeste
CLI-00427,69,Feminino,54,Premium,92.94,9,34,10,3.0,1.6,2.1,Sul
CLI-00428,75,Feminino,37,Premium,85.01,26,34,2,1.9,1.0,1.6,Leste
CLI-00429,63,Masculino,25,Premium,45.85,18,34,2,1.4,2.0,2.5,Sudeste
CLI-00430,38,Feminino,18,Familia,72.42,12,107,2,3.3,2.8,2.6,Sul
CLI-00431,69,Feminino,37,Premium,37.28,32,91,2,1.1,2.7,4.1,Leste
CLI-00432,55,Masculino,29,Premium,74.85,3,88,9,4.4,3.8,4.4,Oeste
CLI-00433,27,Feminino,8,Familia,40.68,21,57,6,2.1,1.1,4.9,Norte
CLI-00434,23,Masculino,35,Basico,35.29,8,53,10,3.3,4.4,4.5,Sudeste
CLI-00435,28,Masculino,21,Premium,24.31,10,37,2,1.5,1.7,2.9,Sudeste
CLI-00436,73,Masculino,24,Basico,72.79,36,43,4,3.1,2.8,2.2,Oeste
CLI-00437,21,Feminino,11,Premium,84.94,24,7,6,1.7,4.5,3.5,Leste
CLI-00438,74,Feminino,26,Premium,52.43,4,37,4,4.1,4.2,4.9,Norte
CLI-00439,57,Masculino,41,Premium,78.92,47,97,1,2.8,4.7,2.3,Norte
CLI-00440,33,Masculino,49,Premium,32.81,28,84,10,3.0,3.2,2.2,Sudeste
CLI-00441,68,Masculino,30,Basico,56.83,41,11,3,3.7,2.5,4.9,Sudeste
CLI-00442,51,Masculino,58,Premium,42.86,33,17,9,2.0,3.9,4.4,Norte
CLI-00443,62,Feminino,14,Basico,37.24,45,41,8,3.7,2.3,3.8,Oeste
CLI-00444,80,Masculino,35,Basico,72.33,5,22,1,4.1,4.3,1.7,Norte
CLI-00445,48,Feminino,1,Premium,43.8,25,5,1,4.1,1.6,2.1,Oeste
CLI-00446,56,Masculino,3,Familia,41.06,3,33,3,4.8,1.4,1.7,Sul
CLI-00447,48,Feminino,57,Familia,78.72,28,19,2,3.2,1.5,4.7,Sudeste
CLI-00448,75,Feminino,38,Basico,68.94,35,84,9,1.6,2.4,3.1,Oeste
CLI-00449,49,Masculino,30,Premium,56.48,43,56,2,1.9,1.3,4.9,Leste
CLI-00450,33,Masculino,42,Basico,29.43,25,22,2,1.1,2.1,2.0,Sudeste
CLI-00451,26,Feminino,28,Familia,86.22,50,65,10,1.7,1.9,2.9,Leste
CLI-00452,28,Feminino,12,Familia,56.26,16,89,4,3.3,3.8,3.8,Norte
CLI-00453,79,Feminino,60,Premium,84.26,22,64,1,4.9,2.3,1.0,Sul
CLI-00454,59,Masculino,29,Premium,41.83,33,33,5,3.2,2.1,2.9,Oeste
CLI-00455,27,Feminino,36,Basico,65.94,18,74,3,4.1,1.7,4.4,Norte
CLI-00456,56,Feminino,31,Familia,43.89,46,14,4,3.2,2.4,1.9,Sudeste
CLI-00457,67,Feminino,28,Premium,29.22,7,87,1,3.8,2.7,1.7,Sul
CLI-00458,49,Masculino,13,Premium,29.71,44,66,7,2.9,4.0,1.5,Sul
CLI-00459,72,Masculino,55,Basico,72.67,2,29,2,1.6,3.3,4.9,Oeste
CLI-00460,58,Masculino,40,Familia,31.68,17,71,9,3.9,2.4,1.0,Norte
CLI-00461,45,Masculino,39,Familia,80.66,24,30,4,2.3,3.8,3.5,Sul
CLI-00462,33,Masculino,51,Premium,94.65,33,30,5,3.6,5.0,3.8,Sul
CLI-00463,32,Feminino,6,Familia,61.61,40,40,0,2.1,1.4,4.1,Sudeste
CLI-00464,51,Feminino,5,Familia,94.77,5,96,10,1.3,3.5,3.2,Norte
CLI-00465,58,Masculino,55,Familia,86.67,12,91,3,1.4,2.5,4.7,Sul
CLI-00466,38,Masculino,31,Familia,69.26,43,69,7,2.1,4.6,2.9,Leste
CLI-00467,50,Feminino,49,Premium,53.84,29,65,3,3.7,3.9,1.2,Sudeste
CLI-00468,21,Feminino,9,Basico,63.38,6,16,3,4.6,2.3,3.9,Leste
CLI-00469,34,Masculino,24,Premium,27.74,42,39,8,1.6,1.4,3.7,Norte
CLI-00470,55,Feminino,32,Premium,77.8,50,88,0,2.8,3.0,2.7,Sudeste
CLI-00471,39,Masculino,42,Basico,21.98,11,110,10,4.6,2.2,4.8,Sudeste
CLI-00472,53,Masculino,29,Basico,69.47,39,44,0,3.4,3.6,1.3,Sul
CLI-00473,18,Masculino,33,Familia,44.54,8,25,9,2.9,3.3,3.7,Oeste
CLI-00474,30,Masculino,24,Basico,75.3,21,43,10,1.5,2.4,1.3,Oeste
CLI-00475,21,Masculino,41,Basico,46.64,4,70,4,2.6,4.7,1.8,Leste
CLI-00476,37,Masculino,32,Basico,79.88,17,32,5,1.2,1.2,1.5,Sul
CLI-00477,60,Masculino,21,Familia,22.17,1,41,7,3.2,3.6,3.3,Sul
CLI-00478,41,Feminino,15,Basico,91.39,8,7,5,3.0,2.3,3.5,Sudeste
CLI-00479,29,Feminino,52,Familia,45.53,42,83,1,2.4,1.5,1.9,Leste
CLI-00480,46,Masculino,4,Familia,40.34,24,86,10,1.5,3.1,4.2,Sudeste
CLI-00481,36,Feminino,32,Basico,52.59,13,77,1,3.7,3.5,3.2,Oeste
CLI-00482,36,Masculino,8,Basico,72.65,6,91,7,3.7,5.0,4.6,Leste
CLI-00483,21,Masculino,55,Familia,26.31,7,29,2,2.8,4.7,3.2,Sul
CLI-00484,43,Masculino,59,Premium,99.03,12,8,0,1.7,2.4,3.3,Leste
CLI-00485,49,Feminino,18,Familia,42.51,14,43,6,4.9,3.1,1.1,Leste
CLI-00486,57,Feminino,5,Premium,28.09,18,99,1,3.5,4.5,1.4,Sudeste
CLI-00487,36,Masculino,45,Premium,74.69,29,38,3,2.6,1.8,2.5,Sul
CLI-00488,36,Feminino,31,Basico,82.9,25,60,3,1.2,2.9,3.5,Sudeste
CLI-00489,52,Feminino,27,Familia,35.72,13,46,5,2.5,1.1,3.8,Norte
CLI-00490,24,Masculino,3,Familia,41.04,22,13,5,3.3,1.7,1.4,Leste
CLI-00491,42,Masculino,31,Premium,23.71,28,58,9,3.8,1.5,4.0,Sul
CLI-00492,52,Masculino,10,Basico,25.28,41,69,1,4.5,3.2,2.1,Leste
CLI-00493,24,Feminino,30,Premium,20.46,24,106,2,4.3,3.2,4.4,Leste
CLI-00494,39,Feminino,37,Premium,94.13,46,32,10,2.0,3.8,3.9,Sul
CLI-00495,46,Feminino,10,Basico,64.6,0,112,7,3.0,4.1,3.3,Oeste
CLI-00496,31,Masculino,13,Familia,38.71,16,61,7,2.4,1.1,3.5,Norte
CLI-00497,53,Feminino,28,Premium,48.26,45,92,7,4.2,2.9,4.8,Sul
CLI-00498,54,Feminino,50,Familia,56.14,24,44,8,4.9,4.6,3.7,Sudeste
CLI-00499,51,Feminino,44,Premium,50.69,6,36,2,4.6,1.8,4.4,Sul
CLI-00500,48,Masculino,41,Basico,47.82,47,22,0,1.4,3.3,4.4,Leste
CLI-00501,53,Masculino,39,Familia,90.38,7,48,7,3.5,4.4,2.7,Leste
CLI-00502,60,Masculino,41,Basico,51.57,29,16,9,1.7,2.3,4.3,Oeste
CLI-00503,54,Feminino,7,Premium,90.01,30,68,5,2.4,3.8,2.5,Leste
CLI-00504,80,Feminino,11,Premium,22.35,5,99,9,3.9,2.1,3.7,Sul
CLI-00505,79,Feminino,53,Basico,65.05,10,86,9,2.3,4.7,2.1,Leste
CLI-00506,19,Masculino,24,Premium,20.82,12,13,8,4.2,3.1,4.8,Sudeste
CLI-00507,56,Masculino,8,Familia,80.52,46,100,5,1.3,2.1,2.4,Oeste
CLI-00508,18,Masculino,46,Familia,34.65,37,51,8,2.9,2.1,1.9,Leste
CLI-00509,60,Masculino,57,Familia,62.61,7,91,7,4.2,3.5,3.0,Leste
CLI-00510,61,Feminino,21,Premium,86.5,33,17,9,3.6,1.9,4.9,Sudeste
CLI-00511,23,Masculino,40,Basico,40.93,37,109,6,4.9,1.6,4.6,Norte
CLI-00512,70,Masculino,10,Premium,49.01,39,120,4,3.4,2.4,4.3,Sudeste
CLI-00513,55,Masculino,51,Premium,23.34,21,9,4,3.0,1.6,1.4,Sul
CLI-00514,65,Feminino,12,Premium,66.11,45,27,0,2.5,4.3,1.4,Norte
CLI-00515,28,Masculino,8,Familia,78.36,13,95,10,1.8,3.5,1.2,Sudeste
CLI-00516,69,Feminino,54,Premium,23.32,1,53,9,2.1,3.9,4.5,Norte
CLI-00517,72,Feminino,41,Premium,56.47,0,65,10,4.9,1.9,3.1,Sul
CLI-00518,74,Feminino,49,Familia,36.84,0,11,4,3.7,2.5,4.0,Norte
CLI-00519,67,Masculino,34,Basico,73.67,40,39,4,3.2,4.2,2.8,Norte
CLI-00520,60,Feminino,12,Basico,33.65,38,92,3,4.4,1.7,2.0,Leste
CLI-00521,50,Masculino,29,Premium,58.36,20,57,4,1.5,1.4,3.1,Sudeste
CLI-00522,68,Masculino,31,Basico,46.44,18,58,0,1.3,1.9,4.9,Leste
CLI-00523,30,Masculino,20,Familia,47.9,17,62,3,2.1,1.8,1.9,Oeste
CLI-00524,28,Feminino,33,Basico,73.02,44,57,3,3.7,4.0,2.7,Leste
CLI-00525,29,Masculino,43,Basico,30.42,10,103,9,4.9,3.1,1.2,Oeste
CLI-00526,38,Masculino,41,Familia,53.36,29,82,10,3.9,1.8,4.9,Norte
CLI-00527,62,Masculino,28,Premium,65.24,47,117,0,3.4,2.5,1.6,Oeste
CLI-00528,63,Feminino,27,Premium,82.17,43,64,6,4.4,4.6,1.0,Norte
CLI-00529,47,Masculino,21,Premium,79.56,23,19,7,1.9,1.7,4.3,Sul
CLI-00530,55,Masculino,43,Basico,46.36,20,15,0,1.8,4.4,2.5,Sul
CLI-00531,19,Masculino,32,Familia,59.56,32,83,3,1.5,1.0,3.6,Oeste
CLI-00532,32,Masculino,58,Premium,79.99,4,80,6,3.8,2.8,1.4,Oeste
CLI-00533,23,Masculino,26,Premium,37.98,6,37,1,4.8,3.4,4.7,Sudeste
CLI-00534,79,Masculino,41,Familia,53.36,40,117,6,2.1,4.0,4.9,Sul
CLI-00535,73,Masculino,22,Basico,30.08,8,28,9,3.2,3.0,2.9,Sudeste
CLI-00536,73,Masculino,16,Basico,67.93,19,91,7,1.1,2.1,4.9,Sul
CLI-00537,31,Feminino,21,Basico,52.8,2,95,4,4.8,3.9,4.7,Oeste
CLI-00538,28,Masculino,30,Familia,37.22,37,62,10,5.0,3.7,4.1,Sudeste
CLI-00539,46,Masculino,25,Premium,61.11,46,88,0,4.4,2.9,2.0,Sul
CLI-00540,36,Feminino,48,Basico,99.68,32,105,8,3.8,3.6,4.0,Sul
CLI-00541,34,Masculino,53,Familia,75.95,13,60,2,1.3,2.9,4.5,Sudeste
CLI-00542,48,Feminino,14,Basico,34.71,8,60,4,1.9,4.8,1.6,Sudeste
CLI-00543,40,Feminino,52,Premium,57.22,7,87,8,3.1,3.1,3.6,Leste
CLI-00544,48,Masculino,13,Premium,35.25,4,17,3,3.3,1.3,1.7,Sudeste
CLI-00545,24,Masculino,2,Basico,96.78,0,39,3,2.3,3.1,4.3,Oeste
CLI-00546,50,Feminino,38,Basico,21.48,23,60,7,4.8,2.9,3.5,Leste
CLI-00547,61,Feminino,14,Basico,95.22,24,70,6,3.6,3.7,2.5,Oeste
CLI-00548,34,Feminino,25,Basico,47.09,2,16,8,3.9,1.7,3.5,Leste
CLI-00549,76,Masculino,10,Premium,53.91,22,72,0,4.7,4.0,3.1,Sul
CLI-00550,65,Feminino,49,Basico,71.53,34,87,4,4.8,4.9,4.3,Norte
CLI-00551,67,Feminino,38,Basico,24.65,26,96,3,1.9,1.9,4.1,Leste
CLI-00552,44,Masculino,42,Familia,41.11,23,72,7,3.4,3.5,4.9,Oeste
CLI-00553,18,Feminino,35,Basico,80.03,35,113,10,2.7,2.3,4.5,Sudeste
CLI-00554,57,Masculino,26,Basico,91.1,13,43,9,1.1,3.8,4.4,Norte
CLI-00555,41,Feminino,57,Premium,82.58,29,119,6,3.4,3.5,1.6,Norte
CLI-00556,79,Masculino,22,Premium,21.07,37,91,3,3.3,1.2,4.9,Oeste
CLI-00557,33,Masculino,5,Basico,36.85,49,81,9,4.1,1.8,3.3,Sul
CLI-00558,40,Masculino,30,Basico,67.41,37,64,7,2.1,1.0,4.1,Oeste
CLI-00559,19,Masculino,37,Basico,22.45,21,13,7,3.2,5.0,4.1,Leste
CLI-00560,69,Masculino,48,Familia,75.43,37,60,7,4.8,3.3,4.1,Sul
CLI-00561,46,Feminino,43,Familia,33.27,14,41,5,3.3,4.3,3.1,Sul
CLI-00562,78,Feminino,56,Familia,78.97,3,120,1,2.3,2.0,2.1,Norte
CLI-00563,37,Feminino,21,Basico,39.66,35,85,6,3.4,2.6,3.3,Leste
CLI-00564,59,Masculino,1,Premium,80.54,11,98,8,4.4,3.8,2.7,Sudeste
CLI-00565,69,Feminino,56,Basico,58.64,50,104,8,3.9,1.4,4.3,Sudeste
CLI-00566,28,Masculino,7,Familia,85.32,29,97,1,4.8,3.8,2.6,Norte
CLI-00567,62,Feminino,9,Premium,63.5,48,81,0,1.1,3.1,2.2,Leste
CLI-00568,62,Masculino,5,Basico,98.31,26,100,5,3.9,3.5,3.6,Oeste
CLI-00569,72,Masculino,28,Familia,87.09,33,18,3,3.2,1.3,1.1,Leste
CLI-00570,65,Feminino,39,Familia,74.68,27,41,1,2.4,4.9,3.7,Sul
CLI-00571,71,Feminino,22,Basico,29.92,3,85,2,3.5,3.5,2.5,Leste
CLI-00572,68,Masculino,53,Familia,38.59,19,18,4,4.2,2.6,2.9,Oeste
CLI-00573,59,Feminino,4,Premium,79.38,5,39,8,3.2,2.9,4.6,Oeste
CLI-00574,64,Masculino,27,Premium,66.25,36,81,9,1.9,3.3,4.5,Sul
CLI-00575,52,Masculino,21,Familia,28.56,25,78,5,2.1,2.5,4.2,Sul
CLI-00576,68,Masculino,23,Familia,32.75,10,41,0,1.9,1.5,1.7,Sul
CLI-00577,20,Feminino,21,Familia,94.47,30,26,2,4.4,2.2,1.2,Leste
CLI-00578,46,Masculino,8,Basico,55.29,10,89,5,2.5,4.7,3.1,Leste
CLI-00579,77,Feminino,12,Premium,91.71,21,96,3,3.7,1.5,4.5,Norte
CLI-00580,77,Feminino,1,Premium,93.44,24,44,4,3.4,4.9,3.8,Leste
CLI-00581,79,Masculino,21,Basico,34.44,26,29,1,4.5,1.0,4.8,Leste
CLI-00582,29,Feminino,45,Premium,81.83,42,62,3,2.6,3.4,4.5,Sudeste
CLI-00583,56,Masculino,21,Familia,86.91,23,90,0,1.8,3.2,1.1,Sul
CLI-00584,75,Masculino,47,Premium,67.0,17,109,2,2.5,2.0,4.4,Sudeste
CLI-00585,18,Feminino,34,Basico,98.0,7,118,9,1.8,2.6,3.4,Norte
CLI-00586,67,Masculino,47,Familia,98.58,7,94,0,4.8,1.8,3.8,Leste
CLI-00587,67,Feminino,28,Premium,85.61,33,51,3,3.8,4.8,4.6,Sul
CLI-00588,47,Masculino,46,Familia,95.32,1,40,6,4.5,1.7,2.7,Norte
CLI-00589,49,Masculino,25,Premium,34.25,11,103,7,1.2,3.9,1.6,Sudeste
CLI-00590,79,Feminino,40,Premium,24.48,27,93,6,1.3,4.0,1.2,Leste
CLI-00591,20,Feminino,55,Basico,65.03,36,108,0,2.2,1.1,3.1,Norte
CLI-00592,76,Masculino,12,Premium,69.0,18,54,9,2.1,1.8,3.4,Sudeste
