clienteId,idade,genero,regiao,planoAssinatura,valorMensal,tipoContrato,tempoMedioSessaoMin,diasUltimoAcesso,avaliacaoConteudoUltimoMes,visualizacoesMes
429c02d0,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
de99e48d,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
2ddce233,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
b6fe1b5b,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
b5f17030,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
8b792379,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
65302164,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
3559c0fe,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
8bf54a0b,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
32356705,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
39df141e,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
5b6a88a5,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
3b75f01f,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
6ba6c507,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
206da30d,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
8ff1cb74,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
28827889,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
979cb9c0,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
19b7067b,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
ec458378,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
498a447b,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
ed80a41f,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
eba707e3,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
1ff78be8,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
a3fffa96,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
41d9c54c,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
10068717,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
654f6537,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
db1fea78,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
ba436e58,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
6f97c158,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
635f5770,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
a3a909b0,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
6319bdd8,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
0e81eefb,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
8ea8cc26,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
cc90e8d3,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
51e5f3d5,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
b2d95525,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
abedb793,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
7990b715,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
bba688b2,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
b37c12c3,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
9f5cd19c,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
d171664f,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
1f01364d,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
1acdaef9,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
b47dc8cd,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
88fa70ca,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
4bc8d82e,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
57ab95b5,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
6e33871d,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
643a98ad,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
b53a3a1e,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
f00cb9c1,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
eb7ce146,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
7971ab40,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
e760cf85,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
b54c9158,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
d6bbd502,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
df26752a,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
ff4c6ecf,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
20e88387,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
251528c3,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
2060bb60,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
f28b1e1f,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
21538d44,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
56fa9e7a,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
83936f91,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
2c5fa4d5,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
26fdb2b9,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
0b389157,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
7ce0fd52,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
29c0fbbf,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
7fc0d1c7,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
c47a7c31,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
059369ef,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
b920c759,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
e933f98b,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
956a402e,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
360e437c,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
06d2a875,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
2da88049,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
d0caa6dd,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
bdc548d2,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
a8e55b7e,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
fc7411ca,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
40f9a1fa,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
54472386,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
10794e11,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
46416bf9,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
877eeb55,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
5379abcd,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
9cd39c05,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
8af93c45,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
524b3be8,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
35fc58c2,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
5a0fd891,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
2c52538f,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
6d02a52b,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
1ed47885,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
23bef510,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
e9b4f8ce,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
0b733282,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
3cfbf415,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
951bc323,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
70ccd6a3,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
a10341c1,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
fab664dc,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
e175fb0e,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
a57e6b7e,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
3ce3d1ad,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
6d180f9e,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
b186e8a5,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
beb4d22f,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
50c9ce26,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
8983feac,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
b9152eab,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
3770bfd9,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
b954546c,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
78400822,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
835d7cd4,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
6982626f,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
4dcdf4b5,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
246c7cdf,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
4bdc6494,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
f5bb4bd9,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
277e0d7c,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
0c912a81,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
f6959671,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
0e48411e,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
b676e22f,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
a38a91f0,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
38f6a495,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
cd5b83f3,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
f4027939,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
bf60f7db,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
5a5b4e67,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
fe34d673,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
68f50158,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
ae6a0dfb,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
6a1d66e7,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
6c5c9ca0,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
541b916a,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
ede2d298,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
852b2019,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
5fcf4daf,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
98d27048,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
abe09671,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
8ae4f303,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
40170d87,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
ddd1015e,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
a1b0cfcf,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
74394fa2,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
3337261c,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
b3df4827,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
99b59aa2,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
43b3b524,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
efd5fa3c,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
c200ee2f,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
3f9e73a6,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
60cfcc6c,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
fd91fe9e,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
81a1c227,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
a5485f39,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
02715307,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
5816217f,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
b68279ec,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
ec86f06e,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
b6f7294c,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
e89fa468,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
3ad127ff,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
9071ccb7,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
8754cabe,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
09809f34,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
ded4bdd7,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
a020021f,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
ec14f7e8,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
e05fe09b,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
0529dab6,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
f3cf2a44,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
5e867041,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
54a553a0,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
d52caa13,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
d85affca,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
8fd5ecc9,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
d87dc77e,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
48566b83,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
495ca9d2,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
f67cb92d,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
73351fb5,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
476ecb20,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
6ac1663d,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
efdc2cfc,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
9e062c2e,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
3c5fddcc,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
0685fc26,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
3a074631,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
14342cb4,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
b76f35e7,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
c7ff92e1,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
b70d91a0,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
80366b58,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
bfad404c,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
ee8273a8,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
d37004dd,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
467aae7c,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
208baed1,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
af8716fe,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
339a7a69,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
3a9a1b23,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
41ab5dc3,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
5c67512c,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
dba97d2b,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
f9cab17a,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
18c32d4d,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
90f70f39,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
62f8997d,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
a61f5a22,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
2146ffc0,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
6de1f267,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
1c1c8caf,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
0c844141,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
0b3d7eee,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
e6f4a7bc,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
97e1e249,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
fa438110,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
76828038,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
cd6cd164,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
789781f5,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
09ecdd71,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
98db989b,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
5e9f52c9,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
7f16298a,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
7e97f0a4,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
a554c477,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
8ddaad65,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
7f55ee44,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
b12b117b,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
22b9db55,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
33f10da3,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
270a9e81,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
0a2d60e9,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
cc62fb07,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
aadac16b,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
f4c9af35,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
c3088151,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
1c5b489e,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
9a15b04d,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
53c50fd8,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
4da29d41,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
ec65bba4,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
e3f9ef5e,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
cfe84844,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
67891c88,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
13f1d629,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
7db8fcf6,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
a18d3653,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
3060272c,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
1ef74d98,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
0c2006ce,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
e6c170dc,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
539e8070,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
7539fad7,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
478f812b,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
669bd256,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
53a5f3fa,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
366cb71f,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
985e7e42,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
133c34a4,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
fbc9dae6,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
259149ac,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
f7d96081,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
b7d485b0,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
fe136f39,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
1785f79d,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
273844d5,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
99f565e9,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
0033bb41,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
47b2cd7f,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
9c3c9388,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
85e800ce,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
0728d5eb,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
72fe50e6,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
106954fb,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
0f1ac9bd,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
95250302,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
4837f80f,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
58bb27a7,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
5345ad05,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
5cc83d1a,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
310d6908,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
a9a29ebe,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
c4f6f22f,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
0bb25af2,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
8320de67,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
bbc51978,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
295f3c9f,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
4da2ed5e,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
e12b33b5,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
c6ad61cf,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
b428e314,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
b3c634e3,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
41e075cd,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
fc0c50db,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
4c859378,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
c6cfaac1,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
7a45c4db,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
a6721555,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
3d5e5114,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
be04e92b,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
0da9d877,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
27dae7aa,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
306b2810,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
1a162064,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
af0031ea,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
32f81074,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
7b0b2828,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
76f08054,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
a0530bc3,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
bc7d78cf,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
1c253ff3,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
b5fffd0e,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
d4e056b7,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
2f25473d,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
24ba5d20,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
862d0934,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
9508deb3,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
781f0fe7,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
3cbd797b,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
2d03108b,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
5eb72199,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
673b17b0,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
f55cef8b,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
5b92b873,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
dd34562d,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
03eba463,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
0f48cff4,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
5ea00701,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
88e184a1,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
1b6de740,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
27398d36,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
